N/A,IR11L230/IR 05A125,602,in standardized format,"IR11L230",IR11L230,603,in standardized format,"IR05A117",IR05A117,
N/A,IR11L261/IR 05N128,604,in standardized format,"IR11L230",IR11L230,605,in standardized format,"IR05A125",IR05A125,
N/A,IR11L261/IR 05N160,606,in standardized format,"IR11L261",IR11L261,607,in standardized format,"IR05N128",IR05N128,
N/A,IR11L261/IR 05N170,608,in standardized format,"IR11L261",IR11L261,609,in standardized format,"IR05N160",IR05N160,
N/A,IR11L261/IR 05N173,610,in standardized format,"IR11L261",IR11L261,611,in standardized format,"IR05N170",IR05N170,
N/A,IR 88288-10-4-1-4/IR 05N181,612,in standardized format,"IR11L261",IR11L261,613,in standardized format,"IR05N173",IR05N173,
N/A,IR 88288-10-4-1-4/IR 05N204,614,in standardized format,"IR 88288#IR 88288-10#IR 88288-10-4#IR 88288-10-4-1#IR 88288-10-4-1-4",IR 88288-10-4-1-4,615,in standardized format,"IR05N181",IR05N181,
N/A,IR 88288-10-4-1-4/IR 06M138,616,in standardized format,"IR 88288#IR 88288-10#IR 88288-10-4#IR 88288-10-4-1#IR 88288-10-4-1-4",IR 88288-10-4-1-4,617,in standardized format,"IR05N204",IR05N204,
N/A,IR 88288-10-4-1-4/IR 06M139,618,in standardized format,"IR 88288#IR 88288-10#IR 88288-10-4#IR 88288-10-4-1#IR 88288-10-4-1-4",IR 88288-10-4-1-4,619,in standardized format,"IR06M138",IR06M138,
N/A,IR 90265-B-551-1/IR 06M146,620,in standardized format,"IR 88288#IR 88288-10#IR 88288-10-4#IR 88288-10-4-1#IR 88288-10-4-1-4",IR 88288-10-4-1-4,621,in standardized format,"IR06M139",IR06M139,
N/A,IR 90265-B-551-1/IR 06N156,622,in standardized format,"IR 90265#IR 90265-B#IR 90265-B-551#IR 90265-B-551-1",IR 90265-B-551-1,623,in standardized format,"IR06M146",IR06M146,
N/A,IR 90265-B-551-1/JORYEONGBYEO,624,in standardized format,"IR 90265#IR 90265-B#IR 90265-B-551#IR 90265-B-551-1",IR 90265-B-551-1,625,in standardized format,"IR06N156",IR06N156,
N/A,IR 90265-B-551-1/IR 49830-7-1-2-3,626,in standardized format,"IR 90265#IR 90265-B#IR 90265-B-551#IR 90265-B-551-1",IR 90265-B-551-1,627,in standardized format,"JORYEONGBYEO",JORYEONGBYEO,
N/A,IR 90266-B-228-1/IR 70181-32-PMI 1-1-5-1,628,in standardized format,"IR 90265#IR 90265-B#IR 90265-B-551#IR 90265-B-551-1",IR 90265-B-551-1,629,in standardized format,"IR 49830#IR 49830-7#IR 49830-7-1#IR 49830-7-1-2#IR 49830-7-1-2-3",IR 49830-7-1-2-3,
N/A,IR 90266-B-228-1/IR 05F102,630,in standardized format,"IR 90266#IR 90266-B#IR 90266-B-228#IR 90266-B-228-1",IR 90266-B-228-1,631,in standardized format,"IR 70181#IR 70181-32#IR 70181-32-PMI 1#IR 70181-32-PMI 1-1#IR 70181-32-PMI 1-1-5#IR 70181-32-PMI 1-1-5-1",IR 70181-32-PMI 1-1-5-1,
N/A,IR 90266-B-228-1/IR 09F120,632,in standardized format,"IR 90266#IR 90266-B#IR 90266-B-228#IR 90266-B-228-1",IR 90266-B-228-1,633,in standardized format,"IR05F102",IR05F102,
N/A,IR 90266-B-228-1/IR 09F128,634,in standardized format,"IR 90266#IR 90266-B#IR 90266-B-228#IR 90266-B-228-1",IR 90266-B-228-1,635,in standardized format,"IR09F120",IR09F120,
N/A,IR 74371-70-1-1/IRRI 149,636,in standardized format,"IR 90266#IR 90266-B#IR 90266-B-228#IR 90266-B-228-1",IR 90266-B-228-1,637,in standardized format,"IR09F128",IR09F128,
N/A,IR 74371-70-1-1/IR 07F287,638,in standardized format,"IR 74371#IR 74371-70#IR 74371-70-1#IR 74371-70-1-1",IR 74371-70-1-1,639,in standardized format,"IRRI 149",IRRI 149,
N/A,IR 74371-70-1-1/IR 09F146,640,in standardized format,"IR 74371#IR 74371-70#IR 74371-70-1#IR 74371-70-1-1",IR 74371-70-1-1,641,in standardized format,"IR07F287",IR07F287,
N/A,IR 74371-70-1-1/IR 09F154,642,in standardized format,"IR 74371#IR 74371-70#IR 74371-70-1#IR 74371-70-1-1",IR 74371-70-1-1,643,in standardized format,"IR09F146",IR09F146,
N/A,MR 219/IR 09F230,644,in standardized format,"IR 74371#IR 74371-70#IR 74371-70-1#IR 74371-70-1-1",IR 74371-70-1-1,645,in standardized format,"IR09F154",IR09F154,
N/A,MR 219/IR 09F226,646,in standardized format,"MR 219",MR 219,647,in standardized format,"IR09F230",IR09F230,
N/A,MR 219/IR 09F237,648,in standardized format,"MR 219",MR 219,649,in standardized format,"IR09F226",IR09F226,
N/A,MR 219/IR 09F238,650,in standardized format,"MR 219",MR 219,651,in standardized format,"IR09F237",IR09F237,
N/A,N 22/IR 07F290,652,in standardized format,"MR 219",MR 219,653,in standardized format,"IR09F238",IR09F238,
N/A,N 22/IR 07F291,654,in standardized format,"N 22",N 22,655,in standardized format,"IR07F290",IR07F290,
N/A,N 22/IR 07F289,656,in standardized format,"N 22",N 22,657,in standardized format,"IR07F291",IR07F291,
N/A,N 22/IR 09F260,658,in standardized format,"N 22",N 22,659,in standardized format,"IR07F289",IR07F289,
N/A,SAMBHA MAHSURI/IR 09F209,660,in standardized format,"N 22",N 22,661,in standardized format,"IR09F260",IR09F260,
N/A,SAMBHA MAHSURI/IR 09F218,662,in standardized format,"SAMBHA MAHSURI",SAMBHA MAHSURI,663,in standardized format,"IR09F209",IR09F209,
N/A,SAMBHA MAHSURI/IR 09F291,664,in standardized format,"SAMBHA MAHSURI",SAMBHA MAHSURI,665,in standardized format,"IR09F218",IR09F218,
N/A,SAMBHA MAHSURI/IR 67495-NDR 2-1-1-1-1,666,in standardized format,"SAMBHA MAHSURI",SAMBHA MAHSURI,667,in standardized format,"IR09F291",IR09F291,
N/A,VANDANA/ANJALI,668,in standardized format,"SAMBHA MAHSURI",SAMBHA MAHSURI,669,"IR 67495-NDR 2^-1-1-1-1	;string pattern not recognized. #",N/A,IR 67495-NDR 2-1-1-1-1,
N/A,VANDANA/BR 11,670,in standardized format,"VANDANA",VANDANA,671,in standardized format,"ANJALI",ANJALI,
N/A,VANDANA/IR 07F290,672,in standardized format,"VANDANA",VANDANA,673,in standardized format,"BR 11",BR 11,
N/A,VANDANA/CT 9993-5-10-1-M,674,in standardized format,"VANDANA",VANDANA,675,in standardized format,"IR07F290",IR07F290,
N/A,IR 67962-84-2-2-2/IR 77298-14-1-2-10,676,in standardized format,"IR 67962#IR 67962-84#IR 67962-84-2#IR 67962-84-2-2#IR 67962-84-2-2-2",IR 67962-84-2-2-2,677,in standardized format,"IR01A163",IR01A163,
N/A,IR 67962-84-2-2-2/IR 77298-5-6-18,678,in standardized format,"IR 67962#IR 67962-84#IR 67962-84-2#IR 67962-84-2-2#IR 67962-84-2-2-2",IR 67962-84-2-2-2,679,in standardized format,"IR 77298#IR 77298-14#IR 77298-14-1#IR 77298-14-1-2#IR 77298-14-1-2-10",IR 77298-14-1-2-10,
N/A,IR 67962-84-2-2-2/IR 78875-176-B-2,680,in standardized format,"IR 67962#IR 67962-84#IR 67962-84-2#IR 67962-84-2-2#IR 67962-84-2-2-2",IR 67962-84-2-2-2,681,in standardized format,"IR 77298#IR 77298-5#IR 77298-5-6#IR 77298-5-6-18",IR 77298-5-6-18,
N/A,IR 67966-44-2-3/IR 78875-190-B-1-3,682,in standardized format,"IR 67962#IR 67962-84#IR 67962-84-2#IR 67962-84-2-2#IR 67962-84-2-2-2",IR 67962-84-2-2-2,683,in standardized format,"IR 78875#IR 78875-176#IR 78875-176-B#IR 78875-176-B-2",IR 78875-176-B-2,
N/A,IR 67966-44-2-3/IR 78908-143-B-4,684,in standardized format,"IR 67966#IR 67966-44#IR 67966-44-2#IR 67966-44-2-3",IR 67966-44-2-3,685,in standardized format,"IR 78875#IR 78875-190#IR 78875-190-B#IR 78875-190-B-1#IR 78875-190-B-1-3",IR 78875-190-B-1-3,
N/A,IR 67966-44-2-3/IR 78985-B-6-B-B-B,686,in standardized format,"IR 67966#IR 67966-44#IR 67966-44-2#IR 67966-44-2-3",IR 67966-44-2-3,687,in standardized format,"IR 78908#IR 78908-143#IR 78908-143-B#IR 78908-143-B-4",IR 78908-143-B-4,
N/A,IR 67966-44-2-3/IR 79913-B-176-B-4,688,in standardized format,"IR 67966#IR 67966-44#IR 67966-44-2#IR 67966-44-2-3",IR 67966-44-2-3,689,in standardized format,"IR 78985#IR 78985-B#IR 78985-B-6#IR 78985-B-6-B#IR 78985-B-6-B-B#IR 78985-B-6-B-B-B",IR 78985-B-6-B-B-B,
N/A,IR07N112/IR 79971-B-369,690,in standardized format,"IR 67966#IR 67966-44#IR 67966-44-2#IR 67966-44-2-3",IR 67966-44-2-3,691,in standardized format,"IR 79913#IR 79913-B#IR 79913-B-176#IR 79913-B-176-B#IR 79913-B-176-B-4",IR 79913-B-176-B-4,
N/A,IR07N112/IR 79971-B-381,692,in standardized format,"IR07N112",IR07N112,693,in standardized format,"IR 79971#IR 79971-B#IR 79971-B-369",IR 79971-B-369,
N/A,IR07N112/IR 81039-B-173-U 3-3,694,in standardized format,"IR07N112",IR07N112,695,in standardized format,"IR 79971#IR 79971-B#IR 79971-B-381",IR 79971-B-381,
N/A,IR07N112/IR 81063-B-94-U 3-1,696,in standardized format,"IR07N112",IR07N112,697,"IR 81039-B-173-U 3^-3	;string pattern not recognized. #",N/A,IR 81039-B-173-U 3-3,
N/A,IR08N121/IR 68450-36-3-2-2-3,698,in standardized format,"IR07N112",IR07N112,699,"IR 81063-B-94-U 3^-1	;string pattern not recognized. #",N/A,IR 81063-B-94-U 3-1,
N/A,IR08N121/IR 69428-6-1-1-3-3,700,in standardized format,"IR08N121",IR08N121,701,in standardized format,"IR 68450#IR 68450-36#IR 68450-36-3#IR 68450-36-3-2#IR 68450-36-3-2-2#IR 68450-36-3-2-2-3",IR 68450-36-3-2-2-3,
N/A,IR08N121/IR 69807-13-2-1,702,in standardized format,"IR08N121",IR08N121,703,in standardized format,"IR 69428#IR 69428-6#IR 69428-6-1#IR 69428-6-1-1#IR 69428-6-1-1-3#IR 69428-6-1-1-3-3",IR 69428-6-1-1-3-3,
N/A,IR08N121/IR 70114-5-3-3-3,704,in standardized format,"IR08N121",IR08N121,705,in standardized format,"IR 69807#IR 69807-13#IR 69807-13-2#IR 69807-13-2-1",IR 69807-13-2-1,
N/A,IR 69428-6-1-1-3-3/IR 01W102,706,in standardized format,"IR08N121",IR08N121,707,in standardized format,"IR 70114#IR 70114-5#IR 70114-5-3#IR 70114-5-3-3#IR 70114-5-3-3-3",IR 70114-5-3-3-3,
N/A,IR 69428-6-1-1-3-3/IRRI 145,708,in standardized format,"IR 69428#IR 69428-6#IR 69428-6-1#IR 69428-6-1-1#IR 69428-6-1-1-3#IR 69428-6-1-1-3-3",IR 69428-6-1-1-3-3,709,in standardized format,"IR01W102",IR01W102,
N/A,IR 69428-6-1-1-3-3/IR 71146-97-1-2-1-3,710,in standardized format,"IR 69428#IR 69428-6#IR 69428-6-1#IR 69428-6-1-1#IR 69428-6-1-1-3#IR 69428-6-1-1-3-3",IR 69428-6-1-1-3-3,711,in standardized format,"IRRI 145",IRRI 145,
N/A,IR 69428-6-1-1-3-3/IR 71676-90-2-2,712,in standardized format,"IR 69428#IR 69428-6#IR 69428-6-1#IR 69428-6-1-1#IR 69428-6-1-1-3#IR 69428-6-1-1-3-3",IR 69428-6-1-1-3-3,713,in standardized format,"IR 71146#IR 71146-97#IR 71146-97-1#IR 71146-97-1-2#IR 71146-97-1-2-1#IR 71146-97-1-2-1-3",IR 71146-97-1-2-1-3,
N/A,IR 87707-118-B-B-B/IR 71701-28-1-4,714,in standardized format,"IR 69428#IR 69428-6#IR 69428-6-1#IR 69428-6-1-1#IR 69428-6-1-1-3#IR 69428-6-1-1-3-3",IR 69428-6-1-1-3-3,715,in standardized format,"IR 71676#IR 71676-90#IR 71676-90-2#IR 71676-90-2-2",IR 71676-90-2-2,
N/A,IR 87707-118-B-B-B/IR 72164-348-6-2-2-2,716,in standardized format,"IR 87707#IR 87707-118#IR 87707-118-B#IR 87707-118-B-B#IR 87707-118-B-B-B",IR 87707-118-B-B-B,717,in standardized format,"IR 71701#IR 71701-28#IR 71701-28-1#IR 71701-28-1-4",IR 71701-28-1-4,
N/A,IR 87707-118-B-B-B/IR 72225-20-3-2-3,718,in standardized format,"IR 87707#IR 87707-118#IR 87707-118-B#IR 87707-118-B-B#IR 87707-118-B-B-B",IR 87707-118-B-B-B,719,in standardized format,"IR 72164#IR 72164-348#IR 72164-348-6#IR 72164-348-6-2#IR 72164-348-6-2-2#IR 72164-348-6-2-2-2",IR 72164-348-6-2-2-2,
N/A,IR 87707-118-B-B-B/IR 72870-19-2-2-3,720,in standardized format,"IR 87707#IR 87707-118#IR 87707-118-B#IR 87707-118-B-B#IR 87707-118-B-B-B",IR 87707-118-B-B-B,721,in standardized format,"IR 72225#IR 72225-20#IR 72225-20-3#IR 72225-20-3-2#IR 72225-20-3-2-3",IR 72225-20-3-2-3,
N/A,IR 87707-446-B-B-B/IR 72875-94-3-3-2,722,in standardized format,"IR 87707#IR 87707-118#IR 87707-118-B#IR 87707-118-B-B#IR 87707-118-B-B-B",IR 87707-118-B-B-B,723,in standardized format,"IR 72870#IR 72870-19#IR 72870-19-2#IR 72870-19-2-2#IR 72870-19-2-2-3",IR 72870-19-2-2-3,
N/A,IR 87707-446-B-B-B/IR 72903-121-2-1-2,724,in standardized format,"IR 87707#IR 87707-446#IR 87707-446-B#IR 87707-446-B-B#IR 87707-446-B-B-B",IR 87707-446-B-B-B,725,in standardized format,"IR 72875#IR 72875-94#IR 72875-94-3#IR 72875-94-3-3#IR 72875-94-3-3-2",IR 72875-94-3-3-2,
N/A,IR 87707-446-B-B-B/IR 72967-12-2-3,726,in standardized format,"IR 87707#IR 87707-446#IR 87707-446-B#IR 87707-446-B-B#IR 87707-446-B-B-B",IR 87707-446-B-B-B,727,in standardized format,"IR 72903#IR 72903-121#IR 72903-121-2#IR 72903-121-2-1#IR 72903-121-2-1-2",IR 72903-121-2-1-2,
N/A,IR 87707-446-B-B-B/IR 72969-143-5-3-6-2,728,in standardized format,"IR 87707#IR 87707-446#IR 87707-446-B#IR 87707-446-B-B#IR 87707-446-B-B-B",IR 87707-446-B-B-B,729,in standardized format,"IR 72967#IR 72967-12#IR 72967-12-2#IR 72967-12-2-3",IR 72967-12-2-3,
N/A,IR 87707-182-B-B-B/IR 73006-12-3-3-2,730,in standardized format,"IR 87707#IR 87707-446#IR 87707-446-B#IR 87707-446-B-B#IR 87707-446-B-B-B",IR 87707-446-B-B-B,731,in standardized format,"IR 72969#IR 72969-143#IR 72969-143-5#IR 72969-143-5-3#IR 72969-143-5-3-6#IR 72969-143-5-3-6-2",IR 72969-143-5-3-6-2,
N/A,IR 87707-182-B-B-B/IR 73012-137-2-2-2,732,in standardized format,"IR 87707#IR 87707-182#IR 87707-182-B#IR 87707-182-B-B#IR 87707-182-B-B-B",IR 87707-182-B-B-B,733,in standardized format,"IR 73006#IR 73006-12#IR 73006-12-3#IR 73006-12-3-3#IR 73006-12-3-3-2",IR 73006-12-3-3-2,
N/A,IR 87707-182-B-B-B/IR 00A115,734,in standardized format,"IR 87707#IR 87707-182#IR 87707-182-B#IR 87707-182-B-B#IR 87707-182-B-B-B",IR 87707-182-B-B-B,735,in standardized format,"IR 73012#IR 73012-137#IR 73012-137-2#IR 73012-137-2-2#IR 73012-137-2-2-2",IR 73012-137-2-2-2,
N/A,IR 87707-182-B-B-B/IR 73720-36-3-3-1,736,in standardized format,"IR 87707#IR 87707-182#IR 87707-182-B#IR 87707-182-B-B#IR 87707-182-B-B-B",IR 87707-182-B-B-B,737,in standardized format,"IR00A115",IR00A115,
N/A,IR 87707-445-B-B-B/IR 00A117,738,in standardized format,"IR 87707#IR 87707-182#IR 87707-182-B#IR 87707-182-B-B#IR 87707-182-B-B-B",IR 87707-182-B-B-B,739,in standardized format,"IR 73720#IR 73720-36#IR 73720-36-3#IR 73720-36-3-3#IR 73720-36-3-3-1",IR 73720-36-3-3-1,
N/A,IR 87707-445-B-B-B/IR 01A111,740,in standardized format,"IR 87707#IR 87707-445#IR 87707-445-B#IR 87707-445-B-B#IR 87707-445-B-B-B",IR 87707-445-B-B-B,741,in standardized format,"IR00A117",IR00A117,
N/A,IR 87707-445-B-B-B/IR 01N223,742,in standardized format,"IR 87707#IR 87707-445#IR 87707-445-B#IR 87707-445-B-B#IR 87707-445-B-B-B",IR 87707-445-B-B-B,743,in standardized format,"IR01A111",IR01A111,
N/A,IR 87707-445-B-B-B/IR 02N200,744,in standardized format,"IR 87707#IR 87707-445#IR 87707-445-B#IR 87707-445-B-B#IR 87707-445-B-B-B",IR 87707-445-B-B-B,745,in standardized format,"IR01N223",IR01N223,
N/A,IR 87705-83-12-B/IR 02N211,746,in standardized format,"IR 87707#IR 87707-445#IR 87707-445-B#IR 87707-445-B-B#IR 87707-445-B-B-B",IR 87707-445-B-B-B,747,in standardized format,"IR02N200",IR02N200,
N/A,IR 87705-83-12-B/IR 02A201,748,in standardized format,"IR 87705#IR 87705-83#IR 87705-83-12#IR 87705-83-12-B",IR 87705-83-12-B,749,in standardized format,"IR02N211",IR02N211,
N/A,IR 87705-83-12-B/IR 75862-206-2-8-3-B-B-B,750,in standardized format,"IR 87705#IR 87705-83#IR 87705-83-12#IR 87705-83-12-B",IR 87705-83-12-B,751,in standardized format,"IR02A201",IR02A201,
N/A,IR 87705-83-12-B/IRRI 146,752,in standardized format,"IR 87705#IR 87705-83#IR 87705-83-12#IR 87705-83-12-B",IR 87705-83-12-B,753,in standardized format,"IR 75862#IR 75862-206#IR 75862-206-2#IR 75862-206-2-8#IR 75862-206-2-8-3#IR 75862-206-2-8-3-B#IR 75862-206-2-8-3-B-B#IR 75862-206-2-8-3-B-B-B",IR 75862-206-2-8-3-B-B-B,
N/A,MAJOR/IRRI 143,754,in standardized format,"IR 87705#IR 87705-83#IR 87705-83-12#IR 87705-83-12-B",IR 87705-83-12-B,755,in standardized format,"IRRI 146",IRRI 146,
N/A,MAJOR/IR 03A477,756,in standardized format,"MAJOR",MAJOR,757,in standardized format,"IRRI 143",IRRI 143,
N/A,MAJOR/IR 04A213,758,in standardized format,"MAJOR",MAJOR,759,in standardized format,"IR03A477",IR03A477,
N/A,MAJOR/IR 03A550,760,in standardized format,"MAJOR",MAJOR,761,in standardized format,"IR04A213",IR04A213,
N/A,LAPANG/IR 03A568,762,in standardized format,"MAJOR",MAJOR,763,in standardized format,"IR03A550",IR03A550,
N/A,LAPANG/IR 04A285,764,in standardized format,"LAPANG",LAPANG,765,in standardized format,"IR03A568",IR03A568,
N/A,LAPANG/IRRI 154,766,in standardized format,"LAPANG",LAPANG,767,in standardized format,"IR04A285",IR04A285,
N/A,LAPANG/IR 04A427,768,in standardized format,"LAPANG",LAPANG,769,in standardized format,"IRRI 154",IRRI 154,
N/A,BEA BALOK LOAS/IR 05A117,770,in standardized format,"LAPANG",LAPANG,771,in standardized format,"IR04A427",IR04A427,
N/A,BEA BALOK LOAS/IR 05A125,772,in standardized format,"BEA BALOK LOAS",BEA BALOK LOAS,773,in standardized format,"IR05A117",IR05A117,
N/A,BEA BALOK LOAS/IR 05N128,774,in standardized format,"BEA BALOK LOAS",BEA BALOK LOAS,775,in standardized format,"IR05A125",IR05A125,
N/A,BEA BALOK LOAS/IR 05N160,776,in standardized format,"BEA BALOK LOAS",BEA BALOK LOAS,777,in standardized format,"IR05N128",IR05N128,
N/A,RONTJE/IR 05N170,778,in standardized format,"BEA BALOK LOAS",BEA BALOK LOAS,779,in standardized format,"IR05N160",IR05N160,
N/A,RONTJE/IR 05N173,780,in standardized format,"RONTJE",RONTJE,781,in standardized format,"IR05N170",IR05N170,
N/A,RONTJE/IR 05N181,782,in standardized format,"RONTJE",RONTJE,783,in standardized format,"IR05N173",IR05N173,
N/A,RONTJE/IR 05N204,784,in standardized format,"RONTJE",RONTJE,785,in standardized format,"IR05N181",IR05N181,
N/A,LERI/IR 06M138,786,in standardized format,"RONTJE",RONTJE,787,in standardized format,"IR05N204",IR05N204,
N/A,LERI/IR 06M139,788,in standardized format,"LERI",LERI,789,in standardized format,"IR06M138",IR06M138,
N/A,LERI/IR 06M146,790,in standardized format,"LERI",LERI,791,in standardized format,"IR06M139",IR06M139,
N/A,LERI/IR 06N156,792,in standardized format,"LERI",LERI,793,in standardized format,"IR06M146",IR06M146,
N/A,BEAQ PENDJALIN/JORYEONGBYEO,794,in standardized format,"LERI",LERI,795,in standardized format,"IR06N156",IR06N156,
N/A,BEAQ PENDJALIN/IR 49830-7-1-2-3,796,in standardized format,"BEAQ PENDJALIN",BEAQ PENDJALIN,797,in standardized format,"JORYEONGBYEO",JORYEONGBYEO,
N/A,BEAQ PENDJALIN/IR 70181-32-PMI 1-1-5-1,798,in standardized format,"BEAQ PENDJALIN",BEAQ PENDJALIN,799,in standardized format,"IR 49830#IR 49830-7#IR 49830-7-1#IR 49830-7-1-2#IR 49830-7-1-2-3",IR 49830-7-1-2-3,
N/A,BEAQ PENDJALIN/IR 05F102,800,in standardized format,"BEAQ PENDJALIN",BEAQ PENDJALIN,801,in standardized format,"IR 70181#IR 70181-32#IR 70181-32-PMI 1#IR 70181-32-PMI 1-1#IR 70181-32-PMI 1-1-5#IR 70181-32-PMI 1-1-5-1",IR 70181-32-PMI 1-1-5-1,
N/A,BUNGA MEHU/IR 09F120,802,in standardized format,"BEAQ PENDJALIN",BEAQ PENDJALIN,803,in standardized format,"IR05F102",IR05F102,
N/A,BUNGA MEHU/IR 09F128,804,in standardized format,"BUNGA MEHU",BUNGA MEHU,805,in standardized format,"IR09F120",IR09F120,
N/A,BUNGA MEHU/IRRI 149,806,in standardized format,"BUNGA MEHU",BUNGA MEHU,807,in standardized format,"IR09F128",IR09F128,
N/A,BUNGA MEHU/IR 07F287,808,in standardized format,"BUNGA MEHU",BUNGA MEHU,809,in standardized format,"IRRI 149",IRRI 149,
N/A,CICIH GEDU/IR 09F146,810,in standardized format,"BUNGA MEHU",BUNGA MEHU,811,in standardized format,"IR07F287",IR07F287,
N/A,CICIH GEDU/IR 09F154,812,in standardized format,"CICIH GEDU",CICIH GEDU,813,in standardized format,"IR09F146",IR09F146,
N/A,CICIH GEDU/IR 09F230,814,in standardized format,"CICIH GEDU",CICIH GEDU,815,in standardized format,"IR09F154",IR09F154,
N/A,CICIH GEDU/IR 09F226,816,in standardized format,"CICIH GEDU",CICIH GEDU,817,in standardized format,"IR09F230",IR09F230,
N/A,DJAMBUAN/IR 09F237,818,in standardized format,"CICIH GEDU",CICIH GEDU,819,in standardized format,"IR09F226",IR09F226,
N/A,DJAMBUAN/IR 09F238,820,in standardized format,"DJAMBUAN",DJAMBUAN,821,in standardized format,"IR09F237",IR09F237,
N/A,DJAMBUAN/IR 07F290,822,in standardized format,"DJAMBUAN",DJAMBUAN,823,in standardized format,"IR09F238",IR09F238,
N/A,DJAMBUAN/IR 07F291,824,in standardized format,"DJAMBUAN",DJAMBUAN,825,in standardized format,"IR07F290",IR07F290,
N/A,DJAWA MUGI/IR 07F289,826,in standardized format,"DJAMBUAN",DJAMBUAN,827,in standardized format,"IR07F291",IR07F291,
N/A,DJAWA MUGI/IR 09F260,828,in standardized format,"DJAWA MUGI",DJAWA MUGI,829,in standardized format,"IR07F289",IR07F289,
N/A,DJAWA MUGI/IR 09F209,830,in standardized format,"DJAWA MUGI",DJAWA MUGI,831,in standardized format,"IR09F260",IR09F260,
N/A,DJAWA MUGI/IR 09F218,832,in standardized format,"DJAWA MUGI",DJAWA MUGI,833,in standardized format,"IR09F209",IR09F209,
N/A,GENDJAH URANG/IR 09F291,834,in standardized format,"DJAWA MUGI",DJAWA MUGI,835,in standardized format,"IR09F218",IR09F218,
N/A,GENDJAH URANG/IR 67495-NDR 2-1-1-1-1,836,in standardized format,"GENDJAH URANG",GENDJAH URANG,837,in standardized format,"IR09F291",IR09F291,
N/A,GENDJAH URANG/ANJALI,838,in standardized format,"GENDJAH URANG",GENDJAH URANG,839,"IR 67495-NDR 2^-1-1-1-1	;string pattern not recognized. #",N/A,IR 67495-NDR 2-1-1-1-1,
N/A,GENDJAH URANG/BR 11,840,in standardized format,"GENDJAH URANG",GENDJAH URANG,841,in standardized format,"ANJALI",ANJALI,
N/A,LAMBANG PUTIH/IR 07F290,842,in standardized format,"GENDJAH URANG",GENDJAH URANG,843,in standardized format,"BR 11",BR 11,
N/A,LAMBANG PUTIH/CT 9993-5-10-1-M,844,in standardized format,"LAMBANG PUTIH",LAMBANG PUTIH,845,in standardized format,"IR07F290",IR07F290,
N/A,LAMBANG PUTIH/IRRI 149,846,in standardized format,"LAMBANG PUTIH",LAMBANG PUTIH,847,in standardized format,"CT 9993#CT 9993-5#CT 9993-5-10#CT 9993-5-10-1#CT 9993-5-10-1-M",CT 9993-5-10-1-M,
N/A,LAMBANG PUTIH/IR 71700-247-1-1-2,848,in standardized format,"LAMBANG PUTIH",LAMBANG PUTIH,849,in standardized format,"IRRI 149",IRRI 149,
N/A,MANURUN BULU/IR 03L142,850,in standardized format,"LAMBANG PUTIH",LAMBANG PUTIH,851,in standardized format,"IR 71700#IR 71700-247#IR 71700-247-1#IR 71700-247-1-1#IR 71700-247-1-1-2",IR 71700-247-1-1-2,
N/A,MANURUN BULU/IRRI 148,852,in standardized format,"MANURUN BULU",MANURUN BULU,853,in standardized format,"IR03L142",IR03L142,
N/A,MANURUN BULU/IR 01A163,854,in standardized format,"MANURUN BULU",MANURUN BULU,855,in standardized format,"IRRI 148",IRRI 148,
N/A,MANURUN BULU/IR 77298-14-1-2-10,856,in standardized format,"MANURUN BULU",MANURUN BULU,857,in standardized format,"IR01A163",IR01A163,
N/A,SUKANANDI/IR 77298-5-6-18,858,in standardized format,"MANURUN BULU",MANURUN BULU,859,in standardized format,"IR 77298#IR 77298-14#IR 77298-14-1#IR 77298-14-1-2#IR 77298-14-1-2-10",IR 77298-14-1-2-10,
N/A,SUKANANDI/IR 78875-176-B-2,860,in standardized format,"SUKANANDI",SUKANANDI,861,in standardized format,"IR 77298#IR 77298-5#IR 77298-5-6#IR 77298-5-6-18",IR 77298-5-6-18,
N/A,SUKANANDI/IR 78875-190-B-1-3,862,in standardized format,"SUKANANDI",SUKANANDI,863,in standardized format,"IR 78875#IR 78875-176#IR 78875-176-B#IR 78875-176-B-2",IR 78875-176-B-2,
N/A,SUKANANDI/IR 78908-143-B-4,864,in standardized format,"SUKANANDI",SUKANANDI,865,in standardized format,"IR 78875#IR 78875-190#IR 78875-190-B#IR 78875-190-B-1#IR 78875-190-B-1-3",IR 78875-190-B-1-3,
N/A,NOGO BELE 2/IR 78985-B-6-B-B-B,866,in standardized format,"SUKANANDI",SUKANANDI,867,in standardized format,"IR 78908#IR 78908-143#IR 78908-143-B#IR 78908-143-B-4",IR 78908-143-B-4,
N/A,NOGO BELE 2/IR 79913-B-176-B-4,868,in standardized format,"NOGO BELE 2",NOGO BELE 2,869,in standardized format,"IR 78985#IR 78985-B#IR 78985-B-6#IR 78985-B-6-B#IR 78985-B-6-B-B#IR 78985-B-6-B-B-B",IR 78985-B-6-B-B-B,
N/A,NOGO BELE 2/IR 79971-B-369,870,in standardized format,"NOGO BELE 2",NOGO BELE 2,871,in standardized format,"IR 79913#IR 79913-B#IR 79913-B-176#IR 79913-B-176-B#IR 79913-B-176-B-4",IR 79913-B-176-B-4,
N/A,NOGO BELE 2/IR 79971-B-381,872,in standardized format,"NOGO BELE 2",NOGO BELE 2,873,in standardized format,"IR 79971#IR 79971-B#IR 79971-B-369",IR 79971-B-369,
